statementId,fact,physical,literal language,positive,knowledge,everyday
3790,0,0,1,0,0,1
3791,0,0,1,0,1,0
3792,1,0,1,0,1,0
3793,1,1,1,1,1,1
3794,1,1,1,1,0,1
3795,1,0,1,1,0,1
3796,0,0,0,0,0,0
3797,1,1,1,1,1,1
3798,0,0,0,0,1,0
3799,1,1,0,0,0,0
3800,0,0,0,0,1,1
3801,0,0,1,0,1,0
3802,0,0,1,0,1,1
3803,0,0,1,0,1,0
3804,0,1,1,1,0,0
3805,0,1,1,0,0,0
3806,0,0,1,0,0,0
3807,0,0,1,0,1,1
3808,1,1,1,0,1,1
3809,1,0,1,1,0,1
3810,0,0,1,0,0,1
3811,0,0,1,0,1,1
3812,0,0,0,0,1,1
3813,0,0,1,0,0,1
3814,0,0,1,0,1,1
3815,1,0,1,0,1,1
3816,0,0,1,0,1,0
3817,0,0,0,0,0,1
3818,1,0,1,0,1,0
3819,0,0,1,0,1,0
3820,0,0,0,0,1,0
3821,1,0,1,0,0,0
3822,1,1,0,0,0,1
3823,1,0,0,1,0,0
3824,1,0,1,1,1,1
3825,1,0,1,0,1,1
3826,1,0,1,0,1,1
3827,1,0,1,0,1,1
3828,0,0,1,0,0,0
3829,0,0,1,0,0,0
3830,0,0,1,0,0,1
3831,0,1,1,0,0,1
3832,0,0,1,0,0,1
3833,1,1,1,1,0,0
3834,0,0,1,0,1,1
3835,1,0,1,0,0,1
3836,0,0,1,0,0,0
3837,0,0,1,0,0,1
3838,1,0,1,0,0,0
3839,0,0,1,0,0,0
3840,0,0,0,0,0,0
3841,0,1,1,1,0,0
3842,0,0,1,0,1,1
3843,0,0,1,0,1,1
3844,1,1,1,1,0,0
3845,0,0,0,0,0,1
3846,0,0,1,0,0,0
3847,0,0,1,0,0,0
3848,0,0,0,1,1,0
3849,1,0,1,0,1,1
3850,0,0,1,0,0,0
3851,0,0,1,0,0,1
3852,0,0,1,0,0,0
3853,0,0,1,0,0,1
3854,1,0,0,0,1,1
3855,0,1,1,0,1,0
3856,0,0,1,0,1,1
3857,0,0,1,0,1,0
3858,0,0,1,0,1,1
3859,0,0,1,0,1,0
3860,0,0,1,0,1,1
3861,0,0,1,0,0,0
3862,0,0,1,0,1,0
3863,1,0,0,0,0,1
3864,1,1,1,0,0,0
3865,0,0,1,0,1,1
3866,0,0,0,0,1,1
3867,0,0,1,0,1,0
3868,0,0,0,0,1,0
3869,0,1,1,0,1,0
3870,0,0,1,0,1,0
3871,0,0,1,0,1,0
3872,0,0,1,0,1,0
3873,0,0,1,0,0,0
3874,0,0,1,0,1,1
3875,0,0,1,0,0,0
3876,0,0,1,0,1,1
3877,0,1,1,0,1,1
3878,0,0,1,0,1,1
3879,0,0,1,0,1,0
3880,0,0,1,0,1,0
3881,0,0,1,0,1,0
3882,0,0,1,0,0,1
3883,0,1,0,1,0,0
3884,0,0,1,0,1,0
3885,0,0,1,0,0,0
3886,0,0,1,0,1,1
3887,0,0,1,0,0,0
3888,0,0,1,0,1,0
3889,0,0,1,0,1,0
3890,0,1,1,0,1,0
3891,0,0,1,0,1,1
3892,0,0,1,0,0,1
3893,0,0,1,0,1,0
3894,0,0,1,0,1,1
3895,0,0,1,0,1,1
3896,0,0,1,0,0,1
3897,0,0,1,0,0,1
3898,0,0,1,0,1,1
3899,0,0,1,0,1,1
3900,0,0,1,0,1,1
3901,0,0,1,0,0,0
3902,0,0,1,0,1,1
3903,0,0,1,0,0,1
3904,0,0,1,0,0,1
3905,0,0,1,0,1,0
3906,0,0,1,0,0,0
3907,0,0,1,0,0,1
3908,0,1,1,1,1,0
3909,0,0,1,0,1,0
3910,0,0,1,0,1,1
3911,1,0,1,1,1,1
3912,0,0,1,0,0,1
3913,0,0,1,0,1,0
3914,0,0,1,0,1,0
3915,1,0,1,1,0,1
3916,0,1,1,0,1,0
3917,0,0,1,0,0,0
3918,1,1,1,0,1,0
3919,0,0,1,0,0,1
3920,0,0,1,0,0,1
3921,0,0,1,0,1,0
3922,0,0,1,0,1,1
3923,0,0,1,0,1,1
3924,1,1,1,0,1,0
3925,1,0,1,0,0,1
3926,0,0,1,0,0,1
3927,0,0,1,0,1,0
3928,0,0,1,0,1,0
3929,0,0,1,0,1,0
3930,0,0,1,0,1,0
3931,1,1,1,1,0,1
3932,0,0,1,0,1,0
3933,0,0,1,0,1,1
3934,0,0,1,0,1,1
3935,0,0,1,0,0,1
3936,0,0,1,0,0,1
3937,0,0,1,0,1,0
3938,0,0,1,0,0,0
3939,0,1,0,1,0,0
3940,0,0,1,0,0,0
3941,1,0,1,0,1,1
3942,0,0,1,0,0,1
3943,0,0,1,0,1,1
3944,0,0,1,0,0,0
3945,0,0,1,0,0,0
3946,0,0,1,0,1,1
3947,1,0,1,0,1,0
3948,0,1,1,0,1,1
3949,0,0,1,0,0,0
3950,0,0,1,0,0,1
3951,0,0,1,0,0,0
3952,0,0,1,0,1,0
3953,0,0,1,0,0,0
3954,0,0,1,0,0,1
3955,0,1,1,1,1,0
3956,0,0,1,0,1,0
3957,0,0,1,0,1,1
3958,0,0,0,0,1,1
3959,0,0,1,0,0,1
3960,0,0,1,0,0,1
3961,0,0,1,0,1,0
3962,0,0,1,0,0,1
3963,0,0,1,0,1,0
3964,0,1,0,1,1,0
3965,1,1,1,0,1,0
3966,0,0,1,0,1,0
3967,0,0,1,0,0,0
3968,1,1,1,1,0,0
3969,0,0,1,0,1,1
3970,1,0,1,0,0,1
3971,0,0,1,0,0,0
3972,0,0,1,0,1,1
3973,0,0,1,0,0,1
3974,0,0,1,0,1,0
3975,0,0,1,0,1,0
3976,1,1,1,1,0,0
3977,0,0,1,0,1,1
3978,0,1,1,0,1,0
3979,0,0,1,0,1,1
3980,1,0,1,0,1,0
3981,0,0,1,0,1,1
3982,0,0,1,0,0,1
3983,1,1,1,1,1,1
3984,1,0,1,0,1,0
3985,0,0,1,0,1,1
3986,1,0,1,0,1,1
3987,0,0,1,0,0,0
3988,0,0,0,0,1,0
3989,1,0,1,0,1,0
3990,0,0,1,0,0,1
3991,0,0,1,0,1,0
3992,1,0,1,1,0,1
3993,0,0,1,0,1,0
3994,0,0,1,0,0,0
3995,0,0,1,0,1,0
3996,0,0,1,0,1,1
3997,0,0,1,0,0,1
3998,0,0,1,0,1,1
3999,0,0,1,0,1,1
4000,1,0,1,0,1,1
4001,0,0,1,0,1,0
4002,0,0,0,0,1,1
4003,1,1,1,1,0,0
4004,0,0,1,0,1,0
4005,0,0,1,0,1,1
4006,0,0,1,0,1,1
4007,1,1,0,1,0,0
4008,0,0,1,0,1,0
4009,0,0,1,0,1,1
4010,0,0,1,0,0,0
4011,0,0,1,0,0,1
4012,0,0,1,0,1,1
4013,1,0,1,0,1,0
4014,1,1,1,0,0,1
4015,0,0,1,0,1,1
4016,0,0,1,0,1,1
4017,0,0,0,0,0,1
4018,0,0,1,0,1,1
4019,0,0,1,0,0,1
4020,0,0,1,0,0,1
4021,0,0,1,0,1,1
4022,0,0,1,0,0,0
4023,0,0,1,0,1,1
4024,0,0,0,0,0,1
4025,0,0,1,0,1,1
4026,0,0,1,0,1,0
4027,0,1,0,0,0,0
4028,0,0,1,0,1,0
4029,0,0,1,0,1,0
4030,0,0,0,0,1,1
4031,1,1,0,0,0,1
4032,0,0,1,0,0,0
4033,0,0,0,0,0,1
4034,0,0,1,0,0,0
4035,0,0,1,0,1,0
4036,0,1,0,0,0,1
4037,0,0,1,0,0,0
4038,1,0,1,1,1,1
4039,0,0,1,0,1,1
4040,0,0,1,0,1,1
4041,0,0,1,0,0,0
4042,0,0,1,0,1,1
4043,1,1,1,0,1,0
4044,0,0,1,0,0,1
4045,0,0,1,0,1,1
4046,0,0,1,0,0,0
4047,0,1,1,0,1,0
4048,1,1,1,1,0,1
4049,0,1,0,0,1,0
4050,1,1,1,1,1,1
4051,1,0,1,0,0,0
4052,0,1,0,0,0,1
4053,0,0,1,0,0,0
4054,0,0,1,0,1,1
4055,0,1,1,0,1,0
4056,0,0,0,0,0,1
4057,1,1,1,1,0,0
4058,0,0,1,0,0,0
4059,0,0,0,0,1,1
4060,1,1,1,1,0,0
4061,0,0,1,0,0,1
4062,1,0,1,0,1,1
4063,0,0,1,0,0,1
4064,0,0,1,0,0,0
4065,0,0,1,0,0,1
4066,0,0,0,0,0,1
4067,0,1,1,1,0,1
4068,0,1,1,0,0,1
4069,0,0,1,0,1,1
4070,1,1,1,0,0,1
4071,0,0,1,0,1,1
4072,1,1,1,0,0,0
4073,0,0,1,0,1,0
4074,0,0,1,0,1,0
4075,0,1,1,1,0,0
4076,0,0,1,0,0,0
4077,0,0,1,0,1,1
4078,0,0,1,0,0,0
4079,0,0,1,0,1,0
4080,0,0,1,0,0,1
4081,0,0,1,0,0,1
4082,0,0,1,0,0,1
4083,0,0,1,0,0,1
4084,0,0,1,0,0,0
4085,0,0,1,0,1,0
4086,0,0,0,1,0,1
4087,0,0,1,0,0,1
4088,0,0,1,0,0,1
4089,0,0,1,0,0,0
4090,0,0,1,0,1,1
4091,0,0,1,0,1,0
4092,0,0,1,0,1,1
4093,0,0,1,0,1,0
4094,0,0,1,0,0,1
4095,0,1,1,0,0,1
4096,0,0,1,0,1,0
4097,0,0,1,0,1,0
4098,0,0,1,1,1,1
4099,0,0,1,0,1,1
4100,0,1,0,0,0,1
4101,0,0,1,0,1,0
4102,0,0,1,1,1,0
4103,0,0,1,0,0,1
4104,0,0,1,0,1,1
4105,0,1,1,0,1,0
4106,1,0,0,0,1,1
4107,0,0,1,0,1,1
4108,0,0,1,0,0,0
4109,0,0,1,0,1,0
4110,0,0,1,0,1,1
4111,0,0,1,0,0,1
4112,0,0,1,0,0,1
4113,0,0,1,0,0,0
4114,0,0,1,0,1,0
4115,0,0,1,0,0,0
4116,0,0,1,0,1,0
4117,0,0,0,0,1,1
4118,1,1,1,0,0,1
4119,0,0,1,0,0,1
4120,0,0,1,0,0,0
4121,0,0,1,0,0,1
4122,0,1,1,0,1,0
4123,0,0,1,0,0,1
4124,0,0,1,0,1,1
4125,0,0,1,0,1,1
4126,0,0,1,0,1,1
4127,0,0,1,0,0,1
4128,0,0,1,0,1,1
4129,0,0,1,0,0,0
4130,0,0,1,0,1,1
4131,0,0,1,0,0,1
4132,0,1,1,0,1,0
4133,0,0,1,0,1,0
4134,0,0,1,0,1,0
4135,0,0,1,0,0,0
4136,0,0,1,0,0,0
4137,0,0,1,1,1,0
4138,0,0,1,0,1,1
4139,0,1,1,0,0,1
4140,0,0,1,0,1,1
4141,0,1,0,1,0,0
4142,0,0,1,0,1,1
4143,1,0,1,0,1,0
4144,0,0,1,0,1,0
4145,0,0,1,0,1,0
4146,0,0,1,0,1,1
4147,0,0,1,0,0,1
4148,0,0,1,0,1,0
4149,0,0,1,0,0,0
4150,1,1,1,1,0,1
4151,0,0,1,0,1,1
4152,0,0,1,0,1,1
4153,0,0,1,0,0,1
4154,0,0,1,0,1,1
4155,0,0,0,0,1,0
4156,0,1,1,1,0,0
4157,0,0,0,1,0,1
4158,0,0,1,0,1,1
4159,0,0,1,0,1,1
4160,0,0,1,0,0,1
4161,0,0,1,1,0,1
4162,0,1,1,0,1,0
4163,0,1,1,0,0,1
4164,0,0,1,1,0,1
4165,1,1,1,1,0,0
4166,1,0,1,0,0,1
4167,0,0,1,0,0,0
4168,1,1,1,0,0,1
4169,0,0,1,0,1,1
4170,0,0,1,0,1,0
4171,0,0,1,0,1,1
4172,1,1,1,1,0,0
4173,0,0,1,0,1,0
4174,1,0,1,1,1,1
4175,0,0,1,0,1,0
4176,0,0,1,0,1,1
4177,1,0,1,0,0,0
4178,1,0,1,1,0,0
4179,1,1,1,0,0,0
4180,1,0,1,1,0,1
4181,1,1,1,1,1,1
4182,1,0,1,0,1,1
4183,1,1,1,0,0,1
4184,1,1,1,1,1,0
4185,1,1,1,1,0,0
4186,0,1,0,0,0,1
4187,0,0,0,0,1,0
4188,0,0,0,0,0,0
4189,0,0,0,0,1,1
4190,0,0,0,1,0,1
4191,1,1,1,1,0,0
4192,1,1,1,0,1,1
4193,0,1,1,0,1,0
4194,1,1,1,0,1,1
4195,1,0,1,0,0,1
4196,0,0,1,0,0,1
4197,0,0,1,0,1,1
4198,0,0,1,0,0,1
4199,0,0,0,1,0,0
4200,1,0,0,1,0,1
4201,0,0,1,0,0,1
4202,1,0,0,0,0,1
4203,1,1,1,1,1,0
4204,1,1,1,1,1,1
4205,0,0,1,0,1,1
4206,0,0,1,0,0,1
4207,0,1,1,0,1,0
4208,1,0,1,0,1,1
4209,0,0,1,1,0,1
4210,0,1,0,0,0,0
4211,0,1,1,1,0,1
4212,0,1,1,1,0,1
4213,1,0,1,1,0,0
4214,0,0,1,0,1,1
4215,0,0,0,1,0,0
4216,1,0,1,0,1,1
4217,1,1,1,0,0,1
4218,1,1,1,1,0,0
4219,0,0,1,0,0,1
4220,1,1,1,1,0,0
4221,1,1,1,0,0,0
4222,0,0,1,0,0,1
4223,1,0,1,0,0,1
4224,1,1,0,0,0,1
4225,0,0,1,0,1,0
4226,0,1,1,0,0,0
4227,0,0,1,0,1,1
4228,1,1,1,1,0,1
4229,1,1,1,1,0,0
4230,0,0,1,0,0,1
4231,1,0,1,0,1,1
4232,1,1,1,1,1,0
4233,0,0,1,0,1,1
4234,0,0,0,0,1,0
4235,0,1,1,0,0,1
4236,0,0,0,0,0,0
4237,0,0,1,0,0,0
4238,1,1,1,1,0,0
4239,0,0,0,0,0,0
4240,0,0,0,0,1,0
4241,0,0,0,1,1,0
4242,0,0,0,1,0,0
4243,1,1,0,1,0,1
4244,0,0,1,0,0,1
4245,1,1,1,1,0,0
4246,0,0,0,0,0,0
4247,0,0,1,0,1,0
4248,0,0,0,0,0,0
4249,0,0,1,0,0,1
4250,1,1,0,0,0,1
4251,0,0,1,1,0,1
4252,0,0,0,0,0,0
4253,0,0,0,0,0,0
4254,0,0,1,0,1,0
4255,0,0,1,0,0,1
4256,0,0,1,0,1,1
4257,0,0,0,0,0,0
4258,0,0,1,0,0,1
4259,1,1,1,1,1,1
4260,0,0,0,0,1,0
4261,0,0,0,0,0,0
4262,1,1,0,1,0,1
4263,0,0,0,0,0,1
4264,0,0,1,0,0,1
4265,0,0,1,1,0,0
4266,0,1,1,0,1,0
4267,0,1,1,0,1,1
4268,0,0,1,0,0,0
4269,0,0,0,0,1,0
4270,0,0,0,0,1,0
4271,0,0,1,0,1,1
4272,1,1,1,0,1,1
4273,0,1,1,1,0,1
4274,0,0,1,1,0,0
4275,0,0,0,0,0,0
4276,0,0,0,0,0,1
4277,1,1,1,1,0,0
4278,1,1,1,0,1,1
4279,0,1,0,0,1,0
4280,1,1,1,0,1,1
4281,1,1,1,1,1,1
4282,1,1,1,1,1,1
4283,1,1,1,1,1,1
4284,0,0,0,1,1,1
4285,1,1,1,1,1,1
4286,0,1,1,1,0,1
4287,0,0,1,0,1,1
4288,1,1,1,0,1,1
4289,1,0,1,0,1,1
4290,1,0,1,0,1,1
4291,0,1,1,1,0,1
4292,1,1,1,1,1,1
4293,1,1,1,1,1,1
4294,1,1,1,1,1,1
4295,0,1,1,0,0,1
4296,1,0,1,0,0,1
4297,0,0,1,0,0,1
4298,1,0,1,0,0,1
4299,0,1,1,0,0,1
4300,1,1,1,0,1,1
4301,1,0,1,0,1,1
4302,1,1,1,1,1,1
4303,0,0,1,0,1,0
4304,1,0,1,1,1,1
4305,1,0,0,0,1,1
4306,1,0,1,0,0,1
4307,0,0,0,0,1,0
4308,1,0,1,1,1,0
4309,1,0,0,0,0,1
4310,0,0,0,0,1,0
4311,0,1,1,0,1,0
4312,1,0,1,1,1,1
4313,1,1,1,0,1,1
4314,0,0,1,0,0,1
4315,1,1,1,0,1,1
4316,1,1,0,0,1,0
4317,0,0,1,0,1,1
4318,0,0,0,0,0,1
4319,0,0,1,1,1,0
4320,0,0,0,0,1,0
4321,1,0,1,0,1,0
4322,1,1,0,1,1,1
4323,0,0,1,0,1,1
4324,1,0,0,0,0,1
4325,0,0,1,0,0,0
4326,1,1,1,1,0,1
4327,1,1,1,1,1,1
4328,1,1,0,0,1,1
4329,0,0,1,0,1,1
4330,1,0,1,1,1,1
4331,0,0,0,0,1,0
4332,0,0,1,0,0,1
4333,0,1,1,0,1,0
4334,0,1,1,0,0,0
4335,0,0,0,1,0,0
4336,0,0,1,0,0,1
4337,1,1,1,0,0,1
4338,0,0,0,0,0,0
4339,0,0,0,0,0,1
4340,0,0,1,0,1,1
4341,1,1,1,1,1,0
4342,0,1,0,1,0,1
4343,0,0,1,0,0,1
4344,0,1,1,0,0,1
4345,0,1,1,1,0,1
4346,0,0,1,0,1,1
4347,0,0,1,0,1,1
4348,0,0,0,0,0,0
4349,1,1,1,1,0,1
4350,1,0,1,0,0,1
4351,1,0,1,0,1,1
4352,0,0,1,0,0,1
4353,1,1,1,1,0,1
4354,1,1,1,0,1,1
4355,0,0,1,0,1,1
4356,1,0,1,0,1,1
4357,0,0,1,0,0,1
4358,1,1,1,1,0,1
4359,0,1,1,1,1,1
4360,1,1,1,1,1,1
4361,1,1,1,1,0,1
4362,0,0,1,0,0,1
4363,0,0,1,0,0,1
4364,0,0,0,0,0,1
4365,0,0,1,0,0,1
4366,0,0,1,0,1,1
4367,0,0,1,0,0,1
4368,0,0,1,0,0,0
4369,0,1,1,0,1,0
4370,0,0,1,0,0,1
4371,0,0,1,0,0,1
4372,0,0,1,0,0,1
4373,0,0,1,1,1,1
4374,1,1,1,0,1,1
4375,0,0,1,0,0,1
4376,0,0,1,0,1,1
4377,1,1,1,0,1,1
4378,0,0,1,0,0,1
4379,0,0,1,0,0,1
4380,1,1,1,1,0,1
4381,1,0,1,0,0,1
4382,1,0,1,0,1,1
4383,0,0,1,0,0,1
4384,0,0,1,0,1,1
4385,0,0,1,0,0,0
4386,0,0,1,0,0,1
4387,1,0,1,0,0,1
4388,1,1,1,1,0,1
4389,0,1,1,0,0,1
4390,0,0,1,0,0,1
4391,1,1,1,1,1,1
4392,1,1,1,0,1,0
4393,0,0,1,0,0,1
4394,0,0,1,0,0,1
4395,0,0,1,0,0,1
4396,0,0,1,0,1,1
4397,1,0,1,0,0,1
4398,0,0,1,0,0,1
4399,1,1,1,0,1,0
4400,0,0,1,1,0,0
4401,1,1,0,1,0,0
4402,0,1,1,0,0,1
4403,1,1,1,1,1,0
4404,1,0,0,1,0,0
4405,0,0,1,0,0,1
4406,0,0,0,1,1,0
4407,1,1,0,0,1,0
4408,1,1,1,1,0,1
4409,1,1,1,1,1,0
4410,1,0,1,0,0,1
4411,1,1,1,1,1,1
4412,0,1,1,0,1,1
4413,0,1,1,1,0,1
4414,0,0,1,0,0,0
4415,0,0,1,0,1,1
4416,0,0,1,0,1,1
4417,1,0,1,1,1,1
4418,0,1,1,0,1,1
4419,1,1,1,0,0,1
4420,1,1,1,0,0,1
4421,1,1,1,1,1,1
4422,1,1,1,1,0,0
4423,0,0,1,0,1,0
4424,0,0,1,0,1,1
4425,1,1,1,1,1,1
4426,1,1,1,1,1,1
4427,1,1,1,1,1,1
4428,1,0,1,1,0,0
4429,0,0,0,1,1,1
4430,0,0,1,0,0,0
4431,1,0,0,0,1,1
4432,0,0,0,0,0,0
4433,0,0,0,0,1,0
4434,1,1,1,1,0,0
4435,1,1,1,0,1,1
4436,0,1,0,1,0,0
4437,0,0,0,0,1,1
4438,0,0,0,0,1,0
4439,0,0,0,0,1,0
4440,1,1,0,1,0,1
4441,0,0,1,1,1,0
4442,1,1,1,1,1,1
4443,0,0,0,0,1,1
4444,0,0,1,0,0,1
4445,1,0,0,0,0,0
4446,0,0,1,0,0,0
4447,1,0,0,1,1,1
4448,0,0,0,0,0,1
4449,0,0,0,0,1,1
4450,0,0,1,0,1,1
4451,1,1,1,1,0,0
4452,1,0,1,1,1,0
4453,1,1,1,0,0,1
4454,1,0,1,0,0,0
4455,0,0,0,0,0,0
4456,0,0,0,0,0,0
4457,1,1,1,1,1,1
4458,1,1,0,1,1,0
4459,1,1,1,0,0,0
4460,0,0,1,0,1,1
4461,0,0,0,0,1,1
4462,0,0,0,0,1,0
4463,0,0,1,0,1,1
4464,1,1,1,1,0,0
4465,0,0,0,0,0,1
4466,1,1,0,0,0,0
4467,0,0,0,0,0,0
4468,0,0,1,0,1,1
4469,0,0,0,1,0,0
4470,0,0,1,0,0,0
4471,0,0,1,0,1,1
4472,0,0,0,0,1,0
4473,1,1,1,1,0,1
4474,0,0,0,0,1,0
4475,0,0,1,0,0,1
4476,0,0,0,1,1,0
4477,1,1,1,1,1,1
4478,1,0,0,0,0,1
4479,0,0,1,0,0,1
4480,1,1,1,1,1,1
4481,0,0,0,0,1,0
4482,0,0,0,1,1,1
4483,1,0,1,1,1,1
4484,0,0,1,0,0,1
4485,0,0,0,0,0,0
4486,1,0,1,1,0,1
4487,0,0,1,0,0,1
4488,0,1,1,0,0,1
4489,0,0,0,0,1,0
4490,1,1,1,1,0,1
4491,0,0,1,0,0,1
4492,0,0,1,0,1,1
4493,1,0,1,0,1,1
4494,0,0,1,0,1,0
4495,0,0,1,0,0,1
4496,0,0,1,0,1,1
4497,0,1,1,0,1,1
4498,0,0,1,1,1,1
4499,1,1,1,1,0,1
4500,0,0,1,0,1,1
4501,1,0,0,0,1,1
4502,1,0,1,0,1,1
4503,1,0,1,0,1,1
4504,0,0,1,0,1,0
4505,0,0,1,0,0,1
4506,0,0,1,0,1,1
4507,0,0,1,0,0,1
4508,1,0,1,0,0,1
4509,0,1,0,0,1,1
4510,0,0,1,0,1,1
4511,0,0,1,0,1,0
4512,0,0,1,0,1,1
4513,0,0,1,0,1,1
4514,0,0,1,0,0,1
4515,0,0,1,0,0,1
4516,0,0,1,0,0,1
4517,0,0,1,0,1,1
4518,0,0,1,0,1,1
4519,0,0,1,0,0,0
4520,0,0,0,0,0,1
4521,1,1,1,0,0,1
4522,1,0,1,0,1,1
4523,0,0,0,0,0,0
4524,0,0,1,0,0,0
4525,0,0,1,0,0,1
4526,0,0,1,0,1,1
4527,0,0,1,0,1,0
4528,0,0,1,0,1,1
4529,1,0,1,1,1,0
4530,1,0,1,0,0,1
4531,0,0,1,0,1,1
4532,0,0,1,0,1,1
4533,0,0,1,0,0,1
4534,1,0,1,1,0,1
4535,1,0,1,1,0,1
4536,1,1,1,1,0,0
4537,1,1,0,0,0,1
4538,1,1,1,1,0,1
4539,0,0,1,0,1,1
4540,0,0,0,0,0,1
4541,0,0,0,1,0,0
4542,0,0,0,0,1,0
4543,1,1,0,1,0,0
4544,0,0,1,0,1,1
4545,1,1,1,0,1,1
4546,0,0,0,0,1,1
4547,1,0,1,0,0,1
4548,1,1,0,1,0,0
4549,1,1,1,0,0,1
4550,0,0,0,0,0,0
4551,1,1,1,1,1,1
4552,0,1,1,1,0,1
4553,1,1,1,1,0,1
4554,1,1,1,1,1,1
4555,0,0,1,0,0,1
4556,1,1,0,0,0,0
4557,1,0,1,0,0,0
4558,0,0,0,0,0,0
4559,1,1,1,1,1,0
4560,1,1,1,0,1,0
4561,0,0,0,1,0,0
4562,0,0,1,0,0,0
4563,0,0,1,1,0,0
4564,0,0,1,0,0,0
4565,0,0,1,0,1,0
4566,0,1,0,1,0,0
4567,0,0,1,0,1,1
4568,0,0,1,0,0,1
4569,0,0,0,0,0,1
4570,0,0,1,0,1,0
4571,1,1,1,1,1,0
4572,0,0,1,0,1,0
4573,1,1,1,1,0,0
4574,0,0,1,0,0,1
4575,0,1,1,0,1,0
4576,0,0,0,0,1,0
4577,0,0,1,0,0,0
4578,0,0,1,0,1,0
4579,1,1,1,0,1,1
4580,0,0,0,0,0,0
4581,0,0,0,0,0,1
4582,1,0,1,0,1,1
4583,0,0,1,0,1,1
4584,1,1,1,0,1,1
4585,1,0,1,1,1,1
4586,0,0,0,0,0,1
4587,0,0,1,0,0,0
4588,0,0,1,0,1,1
4589,0,0,1,0,1,0
4590,0,0,0,1,1,0
4591,0,0,0,0,0,0
4592,1,1,0,1,0,1
4593,1,1,1,1,1,0
4594,0,0,0,0,0,1
4595,0,0,0,1,0,0
4596,1,1,1,1,1,1
4597,1,1,1,0,1,1
4598,1,1,1,1,1,1
4599,1,1,1,1,1,1
4600,0,1,1,1,0,0
4601,0,1,1,1,0,0
4602,0,0,0,0,1,0
4603,0,0,0,1,1,0
4604,1,1,1,1,1,0
4605,1,0,1,1,0,0
4606,1,0,1,1,0,0
4607,0,0,1,0,0,0
4608,0,1,1,0,0,0
4609,0,1,1,1,0,0
4610,0,0,1,0,1,0
4611,0,0,0,1,0,0
4612,0,0,1,0,1,0
4613,1,1,1,1,0,0
4614,0,0,1,0,0,0
4615,0,0,1,1,0,0
4616,1,0,1,0,0,0
4617,1,1,0,1,0,1
4618,1,0,1,1,0,0
4619,0,0,1,0,1,0
4620,0,0,1,0,1,1
4621,0,0,1,0,0,1
4622,0,0,1,1,1,0
4623,0,0,1,0,1,0
4624,0,0,1,0,0,0
4625,0,0,1,0,1,0
4626,0,0,1,0,0,1
4627,0,0,1,0,1,1
4628,0,0,1,0,0,1
4629,0,0,1,0,0,1
4630,0,0,1,0,0,1
4631,0,0,1,0,0,1
4632,0,0,1,0,0,0
4633,1,1,1,1,1,0
4634,0,0,1,0,1,0
4635,0,1,0,0,0,0
4636,1,1,1,0,0,0
4637,1,1,1,1,0,0
4638,1,1,1,1,0,0
4639,0,0,0,0,1,0
4640,1,0,1,0,0,1
4641,1,1,1,0,1,1
4642,0,0,0,0,0,0
4643,0,1,1,1,0,0
4644,1,1,1,1,0,0
4645,1,1,1,1,0,0
4646,0,0,1,0,1,1
4647,0,0,1,0,0,0
4648,0,0,0,0,0,0
4649,1,0,1,0,0,1
4650,0,1,0,0,0,1
4651,0,1,0,1,0,1
4652,1,1,1,1,1,1
4653,0,0,0,0,1,0
4654,0,0,1,0,0,1
4655,0,0,0,0,1,1
4656,1,1,1,0,1,1
4657,0,0,0,1,1,1
4658,1,1,1,1,1,0
4659,0,1,1,1,0,0
4660,1,1,1,1,1,0
4661,0,0,0,0,0,1
4662,0,0,1,0,0,1
4663,0,0,1,0,1,1
4664,0,0,0,1,0,0
4665,0,0,0,0,1,0
4666,0,0,1,0,1,0
4667,1,1,1,1,1,1
4668,0,0,0,0,1,0
4669,1,0,0,0,1,0
4670,0,1,1,1,0,0
4671,0,0,1,1,0,0
4672,1,0,0,1,1,1
4673,1,1,1,1,1,1
4674,0,0,1,0,0,0
4675,1,1,1,0,0,1
4676,0,0,0,0,0,0
4677,1,1,1,1,1,1
4678,0,0,1,0,1,0
4679,1,0,1,0,1,1
4680,1,1,1,1,1,1
4681,0,0,0,0,1,1
4682,0,0,1,0,1,1
4683,0,0,0,0,1,0
4684,0,0,1,0,1,1
4685,0,0,0,0,0,0
4686,0,0,0,0,1,1
4687,0,0,0,0,0,1
4688,1,1,1,0,1,1
4689,0,1,0,0,0,1
4690,0,0,1,0,0,1
4691,0,1,1,0,0,1
4692,0,0,0,0,0,1
4693,1,0,1,1,0,1
4694,0,1,1,1,0,1
4695,1,1,1,0,0,1
4696,0,0,1,0,0,1
4697,0,0,0,0,1,1
4698,1,1,1,0,0,1
4699,0,0,1,0,1,1
4700,0,1,1,0,0,1
4701,0,0,1,0,0,1
4702,0,0,1,0,0,1
4703,0,0,1,0,0,1
4704,0,0,1,0,1,1
4705,1,1,1,0,0,0
4706,0,0,1,0,0,1
4707,0,1,1,1,0,1
4708,1,1,1,0,1,0
4709,0,1,1,0,0,1
4710,1,1,1,1,1,1
4711,1,1,1,0,1,1
4712,1,1,1,1,1,1
4713,1,0,0,0,0,1
4714,0,0,0,0,0,1
4715,0,0,0,0,1,1
4716,0,1,1,1,0,0
4717,1,1,1,0,0,1
4718,1,1,1,1,0,1
4719,0,0,1,0,0,0
4720,1,1,1,0,1,1
