,crt,rme,demo,iter,diff-crt,num-crt-matches,diff-rme,num-rme-matches
6274,tmL8QQIF8tL48TD4H7fcgMeBKqguYsl2,x1Eu0KVETAOcLou7RlVmxTuBce_MvjQ9,X8Zmp4kGN4R3fFpJMorRk3SCAXYhJQou,1,0.073,2,0.148,2
6275,uvqxWLnINorDohoVfEXtvIoKb3EnaAE8,ON58I-LD1oE19qWdHdSMcK8a8N2DwJqf,J0OdIrih4kY6snB8aHk1Hpwov9y5Cc8l,1,0.384,4,0.148,4
6276,e_kqQj_Rt5XtPu2wDtx-n-56TQ-Fve1V,IwIyTIOjyQBqQZdkz1_3DUr4jkfKtwsw,HXvVRVoLaeSQeikpKYNT930wgZUIwWwp,1,0.155,3,0.148,2
6277,_YPN2Vk5ikAF713FP1uKA-2mogqr9kpN,zFwcG8E3Qdei1EH-VVcZ9tKP8Kjmmz1w,5GdRFQgF93_3iEreJCmby6YoKDeKHMUG,1,0.017,2,0.148,3
6278,ut6mYdOw73mmI01cIWIehvhM0Ngq7Ltw,i8d2eqzRsZ56Qod1FIXwlhwypr0Beavb,dzlDlsDnaQt6K4nV86WPs6Jsn6IyFU24,1,0.026,2,0.148,2
6279,54Uz8nAaoe0CMSEJvmWtfkXcG10TtiKu,T7goag6tgI8ViF11x5ZskzQgbt7Li9__,ExS6kCStl0q8NVQkA9W7EGtLxT6dObeD,1,0.233,3,0.148,3
6280,yDxMQqn_XSGMiVxybfQGVP33pggHHWDF,fUdedlIv2GGNE-A3IsQBEgpThY26mNAP,GMww_XlYNJk9vEFhDdLScCYhLYiGEyyX,1,0.291,8,0.148,6
6281,ax6RyXLFIIMdxIFDPELHuW28BWWozGKf,DiYui4zwIE2IJrfYmYCX2eypfqxoiM37,ittmUfLBp6PMsbeCAh2rRX61KkksqW54,1,0.275,1,0.149,1
6282,BArzQgWtLbDvHD775G88_zpxc8vsSNKO,p16rZ-Xu8NODWt9BIpOVUCRYb1pZEtga,pk0eikbhi2T8Nd-IJFF0ORXryFfS0_vc,1,0.076,4,0.149,3
6283,5LPgB2ML2IH-KVPfNjyiIMFJnldpLT7K,MrDANeaayfIxVFxZadfzJxfdQvUx_e46,d33BwPAiVLMajm0Tp6nKXl4rvajAyafu,1,0.09,1,0.149,1
6284,F7q9IIc3hehCn2XS9uWxdlBIAZLPcGdR,ZiVXKgKfvZRBsgm7B8AmLUgd2gu-GeKG,mlCony790IY-o7Ug_ZYrnrKSFqH5w5R2,1,0.325,1,0.149,1
6285,2nW6_zvBYmbpk-ZuRYU30ji0HUfCKE_H,-UOAWdbRRY1W6XfNuz7iZFCXib97NLS8,Hj_R76BQLgurPAzJth0niC72DGeRcP7i,1,0.728,1,0.149,1
6286,JuKPz-x4QKDJxXQhWVZvtW9id-OlYMV5,dwby70jhu68RGZBInRHY5B1NKHSdMr7D,_EsNQan7XwaafghaInCeuXBxpyFMXnn9,1,0.274,5,0.149,5
6287,QSB3tmal1An1uz3vhV3kyoHgqWgHx_6o,Nhwfg4Wirh8_Aws2ypQWiBw1-1ZhDbK4,xAKrGIc0mUHfaUXanHXSONuJCAlwqGh8,1,0.059,1,0.149,1
6288,ht-CV77gpQjf8Pyk3BArgvCTQZHlmcJ0,tZOZ4IqnxPgpKoXTlfyXxnpo_qg9gKsM,2SHxOmRifssN_9j8KQaT1929vFn4_HBg,1,0.156,2,0.149,1
6289,lrv6Xkhy9fY2soE_VSYYhidyTXB00xo-,kmJ6PhhB-tay-V9v3FWA3hEsRInHME0b,WvrcTVdDB80tnz-gE_UBAiK72EVWkNBN,1,0.083,2,0.149,2
6290,bYC5ZiK3esDMpla7zaKHcRMKOJ29cAVj,Ch3n4Opn27bhhfFee1E1kcCUv-3v2XiX,QEtsw1VZNsuqpsTvc98M8QaZSEVy8yn1,1,0.147,2,0.149,2
6291,napPnLy6Hx97_wJDO2M_v6_Iko0tJDtk,BqIfpR2DfUoajPRBpGZKUmR4dF6Xgc81,-W0rRk9FtzC3pg1LpdGrizKdMwvLjQ4Z,1,0.045,1,0.149,1
6292,Mcj8VwWPpcU0BOn2j5cfPtniKdJnQAdA,aMWMjyQpmNxrwJvWXZpqih3TK7ZgBSO2,bOYVnFrUweus3quDb5kkMYRMVvpLR8Z_,1,0.239,1,0.149,1
6293,TA-DFuMZnoq-QGEEE5hPWeNHDYrca2aI,eO4lCQKHtMYkKeYnZalmooGZ7AtTgzOH,iG0ahxMAGo_io0mSEkZ0aol6fHBskeZk,1,0.238,3,0.149,3
6294,T9kgozWOXJtVkfsn-K09npJ_9_HWV1x7,VdBburXGATOMOm8LcwAsQ71uORjhvfyj,ldjkAkxLIoOh7JDa1narN9bUkL84BiGl,1,0.638,1,0.149,1
6295,rf3HC_3cZsnlu-o_aUNEknqqd5W0Tv0z,MkGkOwNTU7Z2kq0Qi9Yr__j1d2MA6BL5,ZVjcGtOFRxpJ3fI604iHkbB29rgR5_gy,1,0.17,1,0.149,1
6296,RSAUMWLQ5ah65ONQbxTjJJvzfz2dcljA,wgdDL8A85c9vt2OYnO0THx80XxFEAsHV,3roDIDQUIhFGlvGCeoPb9cfL95SPx8Bp,1,0.016,3,0.149,4
6297,UgOcvFp8oupwQ19taja-PK1DqGT8pUKx,touffhQVvYXmU6kBCqy1T1R74-ROe4Bv,MGoLbmVrrwxI9DLmbUmeneu-UaCYarOS,1,0.64,1,0.149,1
6298,toDXYF3gjQOzyM0hvFy9fCfsXW7m69Wp,bmrOSNJ7MhMeqPFq-vByprKIMrPfWBHF,MwmE0oconPPI9XMwqnsSpPsTRflPnT6Z,1,0.028,3,0.149,3
6299,3Jl6fkWo_4AhRPMkcQt0Wg2aK-eWV5xj,gSy4XRQDI0vyz0UdMFa5dyO1hGCio-TQ,COjAq3neWhEEu5ZineD8wYg1yo8Fmk8X,1,0.121,1,0.149,1
6300,eGTjQNlFQxhHyDSOf4SxeLnzs_-oMwP3,nr_0TCJ_9X0LT32VOp5Fzk_ai2xOXBEl,V17K0lo0md_20Ew56dYHrv0uGlzL5HqU,1,0.041,1,0.149,1
6301,HK0j8HHN3-S6IpDJm9l576lYUAxCflCn,UXTz3H1sZJDCVNDLm73HZApVg0zWCr6k,lmc7LnShJHMh-T1J2hwR_QRcwGGyhuUm,1,0.194,2,0.149,2
6302,7T4fSICGOQ94C7KC477nKG4nEPXig3eX,Ixwx235gu_W6eXszMcQnCABJ5rpIK5us,NtF5FByKvezJO1gAOE3oEYC-P_jEwt4u,1,0.443,2,0.149,2
6303,IIh0A8hVbFPWTlsVCZePEsE7FL02N8Bj,RAbVvaaLmMTD8a-MMTc7z_Xm2eS4m29i,hXGe3NO7naHfvZJXiR-7-wYbe_0YmP0b,1,0.021,1,0.149,1
6304,VwN06q2q-jtSWRnYMGknqDoPY7ZWcg2w,Uui5Jkm0_HZArLYnKh2hvws5mSKBYLJr,QjpkcG4uUCHJ3e5btzXV-D132RZTlCDi,1,0.359,3,0.149,2
6305,3MO6q9uN7CLhfPuf3DwRvcPMzii2MRPe,_7BFMjhBCu3SG51YNT6pbwmoLzm5QUKu,9MI6f21QKGgXaiKTKKkgSU_BJ9YaAcLa,1,0.032,2,0.149,4
6306,EfMm3YHXv3RswwqU4xZZvJNxSY_ag6JX,ntiyapg6cpD9ivYF81Wk84Nol1bkaxrZ,jcoFMx_i92U25iasSSNtsbV0qD8HFp5s,1,0.489,1,0.149,1
6307,nKs_w_kupSX6n4mQV94fzXqgrEwzWgJK,PS3ITw67RkOcAT_HsqI_h4EniAWI0BeQ,OvU3DIdeVqktds9GC3-ZCW3hobww2q1o,1,0.234,1,0.149,3
6308,5-oO2EmULWg5Atv4NizScS5DdqE9Xlx8,3WVXewuzE6FhLbMtFjMJ1s3f2zQMZCLh,iVH7dKTVZfswjnz_KotyCWffXEwaRWfw,1,0.018,4,0.149,4
6309,OroBaq4a5k8y1bz9E19eadlbGRN3HFal,XBs8xliWM3RZn5zZ8S69rCntD8uUZpRA,nFTZrdOfwltPJ7OvyOgD4Y0EXuoNoICh,1,0.411,2,0.149,2
6310,opOUx0yQ1u2BpXL6FVFaHtr61-awVXs7,-Mcl6RNGkXLaTYuUtrnbpTZDYidyleIL,UJG2u7ARU-ZNDJ_X4S2-8olkFA0fSw_T,1,0.015,1,0.149,1
6311,BJiLcm8V4ILbSuiqIZEUkEFhmh27yvIo,1HdRsBy6PazNY57Bk4Y2Eq2sMaJpvrAg,jkKaPgq8OYCXjH4hkYJJ1lX3ZDZ-SCSM,1,0.629,1,0.149,1
6312,IQtQnDoC96k5tlnZGsOuxj6Q4JIYzd-K,H86MqbIj3GCEe_bDKi5df8R20jTqhS_r,CZ_mESDuT15tbV-iH1xzdPdjHtyV1sg6,1,0.344,1,0.149,1
6313,GvnyuJCe4k9SbblFMfSDQb8R0qqNcbXJ,5YjtsdhloetKKA6kTdkb2r8_rqs88x6H,4MUCrqXSvuUbBngRNtwXx5tNwFD0aCqA,1,0.111,1,0.149,1
6314,SpFnnp7kwQH6s1vpsCYbARsAVKfrleDb,YbOYzzfg9jpxpllQgMzufHqb4wuvavlt,8iI1fYZC18cjG0rL1bapMDIb0c3Omh35,1,0.589,1,0.149,1
6315,hyencWDTvjx81roU2WiMQ15X48nny5fQ,rGHIkmclk_ZTWNkO863Svz-g6Eg8GdRN,j7RVJKdX3OsoYg1l2oDxxRmadtBBW97j,1,0.39,1,0.149,1
6316,yJT4uKC3TmTUiqCHPD591N6ZSa-LMxay,JqswG9xE4Y1Xx3FGHA8OMtA6FSW621Kq,RaybQwXuOZEFki8QVZ3-chEJoLoOuLtq,1,0.15,3,0.149,3
6317,bNNLnvGiekH730SDFCd6EtFz7g6GXz0d,zPaukVOwBtk7nF8arBw3OjAwbiOOmtpD,PeBhdhio97nkOMcDVUUsbsEw0tvdwiw2,1,0.067,3,0.149,2
6318,6SuWz6dCF95KiRDHX8ywy-9Mj6vfbN4r,FZL9jjfWfZ184N-cxE7RK7ps028SDriL,RMJxqEcfV0gnpCIXhCPxrQujk88Mw_C-,1,0.042,4,0.149,3
6319,vijqT3QFKfsqjfEdQTHg54LvMSCPMfCP,9Gbi5y40pDLbHlMexPY9FeRpNMnYxueg,mDCnBDdCiNWOhR7vC9kwSf6YpE-0jGnX,1,0.244,1,0.149,1
6320,Hb8do5G9Cnm9CkgRb9vWM6eeNyNeBLRA,f9h5Ad_E-7TQWGRKurWCcfUN93CvEEvZ,QIHOZkUlYLALSn2gMENowXZ-2dbaPqxj,1,0.131,1,0.149,1
6321,J-lmkGUyxh9WGW9few1a_3siolpbTWW9,Tpdt1ZZXdtBL3alZVfdeR7p2fazEETXv,TqwKjlSO2hOXuvhrAwMDHJpbMf-RXUbP,1,0.16,1,0.149,1
6322,JzDjfJX2WJKD2nLYj_ewyIP9d_wrZG7I,nqDaawllYgr3_ne_DBbVVgP9qI0OUBoy,eIyYYACOnX0FZOp6OfGOQbp1Q4_b_DG8,1,0.295,1,0.149,2
6323,NF9hjFZbc6PQKOLvbsH9Yns9I4z2yiBp,E6yKVOn7RxyH7lNvawGtu8nX203CZGwD,3KRKvJvZRt-L1UwqWrh9RabhL1B9sqU3,1,0.003,4,0.149,5
6324,_4_I2L9X2j6-pd2kKkiRK473q92th6h5,KAnCpu36zZg4rOrN6HB0FqyZlBrIHqZq,aFITJtyKZWqbskbBfIjvRIM0jPzg5fNY,1,0.312,3,0.149,2
6325,Qi_gJE4-cfghqwtpZRWfRfHn-7IP5Q_Q,C69HPhjQrs4Ol27-Wn3T-PqLRPq3O7oz,MUMRLsFHdWUr3Ekxfbv6oK_NC9d43cNO,1,0.637,1,0.149,1
6326,HZWBPXrvffhxQ4k3LE2WfRM7GCn27OBS,p9Yc0Ps_oXIsmVta7w9CI94rhfkROpp_,y4IUQ1t6d90osDTHy_7rh0G-SoXCPnQq,1,0.33,3,0.149,1
6327,qk7HLS0p21Hmv9Gwedapo_Rol0iUudvg,oixU0u6xXo8-EIth4lb2oNEbiYPdG_0J,NO5jwS7aTH4G-t-Y6th7ymDLN-kJfhCj,1,0.172,1,0.15,1
6328,6gWHeJ2jprGo9Ut2Mkx7yrquKVqsjz8w,lmkSchwRI4n8o5HYfzwHxc6NKklZXv8v,y9SP2ZypGg6CzY61fnUr8qSQvNXiVLhb,1,0.368,2,0.15,2
6329,0CMEd6WE3kTDq4XHSSVlH_DD7RguACmy,X9HBQzi3tAEcnGlClv8mbXJTPo1HY8HY,j0g0wSl7qR2kq3M_EHkiot-SfcriFmNH,1,0.029,1,0.15,1
6330,bM3OgjLDy_O1oh-m7we4n-Ldu0tJhCJa,1GprK6y10c33RdSmzr3ss6z4Pw4X2OUT,9vMiNsP_0GciQBc9Klr2dSqP1h_br7rc,1,0.342,2,0.15,2
6331,S3-1-HeyOmjVK2O2kj8pEi1PloQkksrh,2_6wOAhVLCbphxv9tYRn221zKZo0zcMX,RBiPP6azkLKmb-6zBFQ9yADibAT_EGNc,1,0.245,1,0.15,1
6332,bKWEGF9wL6Na3wh7Ew6IGL_jD8AZvS8o,__viLWVwgXcgC0-NlDJsK2QNlVwHnTHM,T0Zxr3uc_fDWjPTvBg_ZiPxjSP-LbF75,1,0.24,2,0.15,2
6333,FM0tl22Pn3c-8y-vWXiPFrwysHeS-wih,1YMMa4okUS9VX-OWO1vO85kHrBY41K53,vKGnns7pUPwaLGHp8v-wOf1AIhmqAWYv,1,0.019,2,0.15,2
6334,zxFJ3LJt7ROXAxZ4ZUhrJadDkerqG9j_,Bi3ZUanUeeAx6HbJ8Vrr7oYLd547gltu,rP9c2YkyvSFVxlrlktsDCvY0Guy5cEHS,1,0.417,1,0.15,1
6335,t5hdbqPnwIdrr-R98oHoqYFLwOgCGaaC,XZmxIdQatueG1Py3TPwEylMUOn-yI802,SJbErI6H0inlbXwijQ7fhb5xmQKzOvaw,1,0.0,1,0.15,1
6336,dOIB2g90oB4D0FygJN9KnmMK6GYfdwqH,Ui8ip1YU6U2dRD5OqrQhD2ObJmqlmAcp,-V8bPhbxFXDGP_De6Q_KLTlU56TQdZlX,1,0.54,1,0.15,1
6337,bOTG5GPte2UzdT9O-wVcUpHU3_JXIU7L,OF72PXIEe4b873e8uUjpSNiKOaTFhRio,owUNXmXYnoHsXiIg0fITGtsS-jvsmIbM,1,0.466,1,0.15,1
6338,PyRNdLYCennnz2neMba_qmIlPbDWV9U4,cyz9ERZ92gS1Gk34OFQJfTdv8YRCb-a0,7K2XpQhoTIEjDRf0NVGOx5gqDFi2dLyj,1,0.302,1,0.15,1
6339,v6eA68O2aDfX6AYxZdI5i019zBG-hp_g,MKYn24b8BzmemJhOPv5xYTOI2LstwrLB,tHsJDV_72RZcUaGKPlKx7mtex3SKgzEv,1,0.341,1,0.15,1
6340,fGpazcp-Wz8p_wAAVpREPobLIA9faik5,8JmTqnn9bWkQ-OiNqRSyQ49JkiQd44IV,FmUTMkCt8BhMRjxlWbkRIEmNYa-x5efx,1,1.294,1,0.15,1
6341,SeW--vsqj6gOB7xBNNr5H7VDaM7pJbG7,_nQwlBJoafcFi1ApMjYw66MfhPA5VwnY,eMeYp-tpp2b87dq2LcorGLIKlqw4c04j,1,0.019,1,0.15,1
6342,aQ6jiFph6cEefMc0afjCiF0Rw6lTS4Tn,kJ6rnzsD9dw_qRGC_2IFboKTz0OlMG_o,bb_bBwf1_31jgJpmOSHDM2dpsMDUXDB_,1,0.516,1,0.15,1
6343,IoEJwZLq09-_qkHLMWB4Riogvq9sLcEA,2Ic9w4SvWPoCgTn2Gf_tBV5AjBx478wB,qtK2LMp5sJP-1wuHpVZQa9NWJlt4nF1d,1,0.256,3,0.15,2
6344,kG_JNY5j5H91F-CxWVe55bocM_bKkUmL,zNy1wNemf2wPMVhLV7CupMphgFnUdReK,yd3c-u6fCsL9J3TT3wXcVSDNp0ODgsZc,1,0.164,2,0.15,1
6345,xi3c7xJp9qJntkidtqd6hldJPc2ArS_8,ciawBWkOnaI45wSnmYbbiVTaN4lJPNzE,bezMTONT0A7UEkslD2cs1RYAY0HisDbf,1,0.672,1,0.15,1
6346,ybpkWC3Bmz7EMAxKHKQUTq04ODuT1v49,zO6_Z3UrkSiclFYocAYHPx8lMpTLu7BB,MyPkosJjXSx89brIf57wVICG0Vk_4kDt,1,0.217,1,0.15,1
6347,VdmYTIU0yHHf-G1KhbCnG8Ai3s55Oy4w,fmpJbO_Jh9sFB-gSk2FjKooE6ju6pWtC,DkBf49NkzEdx3hJekJUZuM71CMz9XPn-,1,0.362,5,0.15,5
6348,NvdmLv_y_zil9C2zd55XrRr4wCk0Ghno,iPsLbjLqtt8xb_gDlMmJ7GMKFSjt3iXc,ZSGv7AZ1CyeqCf5aAz8OGJHHsA_7xnNX,1,0.534,5,0.15,3
6349,nS1OtEiX6D2dz18xy7luie5zxeJIjOJr,KFICDd2pLN5t_NJ4qyhYIoj7rJguTZku,0bAcSOyBe9JHf8K_7zu5iU6O4B5u0wiR,1,0.883,1,0.15,1
6350,dBsUCbIPh80Osno1ykJqF0i85kH6AHGX,B8WwlxE2aL58iSbKihlU8YZu49cmT937,Aej7UaUtNfcg3LhH7NQHdCm819dIByxX,1,0.265,1,0.15,1
6351,h_HsoNsSyd7xxfdABuBkzlouBVDrjDIX,wImTgd_aak5bAgVGsfujhyfOiRSkyyP6,mgu-EcNvq_m53pQiT6WYWSuYyOFeeeQq,1,0.276,3,0.15,3
6352,LN2MbdXMCflVuw81wCGJt0RxXy0nLXNV,uJqByv39Zz5Va47tFr6oPJuaEb6FtjBB,hfcq_TDB8Q2H1B5AGUKJHUXIbWURVyvg,1,0.434,1,0.15,1
6353,A241QzlQHvfHW8LV6-idUAqCJMeL8pHM,JuQYYs0kS1jWUmwen748zLk8bKQZ6M86,RZk03oRSNd3aRQc_8xvJWEF5pFPBWAwZ,1,0.814,1,0.15,1
6354,IXDWs2JKIeBoWN3UBxCMhuWkilztbGNM,lRCQhWAXBEwjyIAcqiNU2wtU4V8eqQdV,mSPzM3Fl--x0WtzK_4fouS8M7LDhEOsW,1,0.886,1,0.15,1
6355,iDqe2vrm7whB7Bymi-dCC9Wvi4Dz1Kei,HZIk1p7chp2o2f8FFCRULPH_f3zo47JC,BMPikSxGV5q8psZyIUn7OhqA93bLdPlr,1,0.12,3,0.15,2
6356,LGC_vPNhS091CfeocCwZvlYe7bS4nYSj,jiP2hHFdQAO4xbETvSFQOjRxvuIjJ5im,5DPh_7CsEnJ1YWRIGTj_JnWjmxQpfo4r,1,0.493,1,0.15,1
6357,fK304auUr2wKOsdAI-vlGL9D-mDwjsGA,q1Nz6rcznjreZYa1QDct5s-V68cGq56h,7xocW3-md8BbsmOkUaNjZ2azF5u0PZsO,1,0.83,1,0.15,1
6358,B5AQhic9UqczNCuF3GET_8zm1yJwMnDw,1uS9ntqEm9ujW4L9cPLk3EWvygOMLT7u,ocyYKl4x3eZ_ZdHl-YqOnxQWJhtCLSWe,1,0.105,1,0.15,1
6359,ZMePprw7_gZDBHAgRX7XRab88407Cnx1,ZeYBO71zmUdQtsacQ8UzMxyE3_EOuCV1,aVoYtU566gPDSQq_RFe_WqPYZaxQPF5i,1,0.854,1,0.15,2
6360,bh9ypQ0eL9cJ32DNkxxilAQVwxbd9oZN,h3a5YHET4XGhTXEqXGHLc0FhGXHlop06,WyvuHsK0-cJVrBx6eHaaqjN9mMwyB_0J,1,0.681,1,0.15,1
6361,aN5SY5_Plud4YkKNLwpZoGHK68kv3hiJ,MS6XLaT4iC9TMluS2u4D7OZGSEHYCXTJ,5f0JNUHKHVZBek8dafwE64WYA0suKf4n,1,0.103,2,0.15,2
6362,HDubvOfDkeu4vB84arLZmUm4FQ_OBKTw,iNpjFARCOJir1U-_FaLtz5mAyEhtI5MF,oRosY39Liig115lmwq9KoYfmz0PeJclP,1,0.432,2,0.15,1
6363,qw7HRLPTojL7i9cRR-NepKzyuEpRaDHL,HZhE6K4sIjbhtE0HESTEFIim-3ekCCah,d8qOsUVmhfLwCQRRACIPh05NWRKZSc75,1,0.836,3,0.15,2
6364,LulKLlk1A-Sy3TIBbUqVPXwKY2hhKktl,LulKLlk1A-Sy3TIBbUqVPXwKY2hhKktl,LulKLlk1A-Sy3TIBbUqVPXwKY2hhKktl,1,0.867,1,0.15,1
6365,woGx8LVx3wN0vDk9vurjCZWUQHP0_CA6,7zyZR_uD-NCMCTkIfja3FL2mwS3JVxKL,MgZ8cf7thFGiETdQleMEUmo8DJh9tu_p,1,0.292,1,0.15,1
6366,TrP3xVRv7MhNfTZBtssNvQfORibmwPli,4OHGPCWIQ7c1w6emSpxet0NAjK7bCGwr,DA0GV1z7DBJJtIjXh3vjMB1LCsxKUR9p,1,0.13,2,0.15,2
6367,rGxoWQ504lHSMXZTD1_LjRuDcg1Rxnun,HsDqcOFAHXgQKH9UCjnUZ6IrZZV0gw1H,zSm-gEsBWDx-N7LUnXLGWYPpy1X-yZh9,1,0.131,2,0.15,2
6368,ru7mKcIvEICaafR6fybk-_l2mr5TCQnc,pyF5Ghykb2HHfdYzmtkfhUul3PWGV-Uj,pDkKWZxBNMCqsnSomDgFFbtJ5MouLo5I,1,0.866,1,0.15,1
6369,CqbfaIw3wlrW6FXk6eQYlCQ2GQNMnOEJ,ehJd1nDuWasiBQH3hPadnz7u5d1xOOy6,xiD6QNpEB2lRZr436ijd0ar32tXbL_NB,1,0.131,2,0.15,2
6370,Z2dj-sn3lFvirA23qFoi68fRQgSd5ghJ,6Or4DxNV8NnbD0ofl1LAMdEsuyO0y2fF,cDfpqtMhzJvZfvNhUldTscn9Vm7h-xlU,1,0.267,1,0.15,1
6371,WdELVBaSkUDlca1GZ3et9kzeLsPUJ9qX,pm4Ny5UXkEoSCrilWXdrtNuCC3MWOIdp,sokUJdHkcDO-RUlCA8xvfNYGVpxTECMu,1,0.505,1,0.15,1
6372,PXyvsl25UnhAcobnBmAvQMrwBtKdf5Sl,_ewhR78jYV2OI_GhpJ-3Ci9ZIGm62NVP,hpi-3w1vDUk04NJo5gc6Y0gxfUgNs70u,1,0.037,3,0.15,5
6373,s6YJobUMWqQorRc2x--fjbEf4Y7L5fdB,PeLTnjnE6bx_1X95p8BuQ0ryVkInlyRl,R5o5slrYMBFyMa3e6xxdK8PIjUfYmLzE,1,0.103,2,0.151,3
6374,VA-nl7uNdM9ksORQgz6CIBhDNqKX_Fr3,61QB83UCCjWOl6W6MlooxQiAmqYoDYRu,sreRisVKf4qAZ602Elg5Om9Md-hD-Coj,1,0.46,2,0.151,1
6375,2NQVt8hK3JVPWmunJq0AyeRCQ5bmj4FY,HN3q4ctg1oNZVxvTNabnHhTYQyIAX22v,avbU2uNzjNl-O4rilENtJQ2S5Uaz2rWK,1,0.284,1,0.151,1
6376,kfakDbr_EhXI80I5o0A3bZp-B2-Ytrp3,3zIaN0T4NTpkdRitRFjGTUQShDS6SxJ_,FPlStpJQUJrU8-6Z0zPqGqTTbpv_emLU,1,0.444,2,0.151,2
6377,k0uCf2TJyo0p0Tj5Ftn_nDA2cqTT9BVY,wbMTQaKMmwZ-NssAqCcmG6BZH6jeWm44,DUZTa0mVfKuqsLoy3skJfpQm7eUGDRgA,1,0.431,2,0.151,2
6378,e7iP-i1eM2AWHqkACyKSHs5wzUehFWtK,yjkZmsOs1yFFd52VgjCC6l9tbEK_YWPo,42ny6cYC1kAlZQAApY-npPAbJ7FwXL7h,1,0.786,1,0.151,1
6379,WS_wWh34mYkB-YNG6L-6h5luIZ0q4qUY,Vcm8i3Ag9drflc2rGkprf5LAEQmjS3tk,WoJ3PIR49T6C6FVd-yl9Fp1CrLUXGTwX,1,0.172,1,0.151,1
6380,Oni7ez87Ix4TbqMX8NnmGV-S3B2rD2tL,Mv5XsEVbYQEO1alnWee66MiZ13ZohECt,j2kPXMMuLKI27frWEzFsGUOTqjzY1Ui4,1,0.014,4,0.151,3
6381,T32Z852rkUQgHcl0rULlpJjO4szx0YTn,r5Mx_wL9TiiCcYgLTK18JpvHGU3DT1I_,uAe6ftJ1hvhFepzzA7Fntf7TAl_tMmsf,1,0.732,1,0.151,1
6382,LXoeB_Nj5ymzWE6Nyv002rH5qFpPrMJ_,z2EI8rgRqgki4XFETi9c9pRnmi0HwMxV,V6BkNbf2nWJQtSGr0hWp-oRx8elw4syg,1,0.12,1,0.151,1
6383,gVzBBb0HSJFv__816uPXMiSnmRksXqTX,eFv3SkYUdcK4IpVp-vV8FT8mMtF4BDHs,3ilTW3VoNfetMo-w02EFbJcSNIDd-bqC,1,0.466,1,0.151,1
6384,rhitAienY89hmLj_5yVPvDnKHdiau-yF,9gFn1DZS0vNeDHj31dCchHdj329uW_jo,d_GrRcHLV1QYpZenuw3fuXzJt0gvlzwI,1,0.145,1,0.151,1
6385,z7P7WVG4rI2mf1gc4XOJIrN3wjPUTsBZ,gqpLBjM00viioQoeUMj9xJXYQvyiy4QU,EVwyzdPWogpvNd8kmveFkOH_GfbRo7P8,1,0.769,1,0.151,1
6386,FBb1T_7WrtfS8EAzQHhfRgeTOxc0zloA,ZLvfap5_7APnj3JNSJV8Wdk13YYYUF5e,1CwPGTKhLi2TYSQPvdvHJxKct_1V_369,1,0.021,1,0.151,1
6387,CAij2kcUNnv2PfsZnLBg7VqCLYzffJUb,Gs7mRH_AzfVYCzqvjPyIkUd-DFXLVvFz,jIt9wrPTnUr4hYssQgEjjBWwAJH2BxkR,1,0.341,1,0.151,1
6388,f_eNg57kxnhk0ECuxOK2USQmzo_QMdB2,hd-wFw3kShUYhbh_3RM0GeOdLPM0a8dc,IjO35bIxThg8AkcIgoSLyoh4jOpCxkcS,1,0.146,1,0.151,1
6389,-ToKI9vU00Uh9WEaaXGt4mjeXZmN-lDA,FA08oWsc9U6z6JuY0GlwJYgWQVz1tZnI,_-jczMlOs0lIIlavINu2Atmon4caQYCt,1,0.217,1,0.151,1
6390,8SBWEUAo0Tw15g2USdc-G3DTKM0ac4JN,xTkMRDkonYFBAL0Y7qWgGR0y22ej-0nI,qEtV-tepRnFbbE2nFJblKsvpuBjBp9oA,1,0.038,4,0.151,3
6391,E8Pm7QlzAZpR_3IyzIIsGKriQemBgisG,82aau2zT1vWa9Jztgeu9tp2TbnFkGyLG,9VnHm0t6pQNlEiFudbt4NTMDaAO8nHwE,1,0.143,1,0.151,1
6392,ufkx1JNkSYh2OqXgUCKfmO_-gon2Q9J1,bqRU_YXAsxGC5ZgW7KmCQYRkZvFdwWNo,yrbMBXdeYuXR4BNqjNbA_kkZhrzftcy7,1,0.391,2,0.151,2
6393,6OFdP-maF3LmMLeZO5mfkUyeA0IJIzeF,CONnJGS8ehZN5sQvGKz_YCWap0bpjvcc,q0c6iV6kiDQwq8f63GirSzuP_Il3RU9u,1,0.267,2,0.151,2
6394,LOKOksSw3k-jj4xgs17oHh2LqdVQuYdv,brdGmUR4ECdzUn5YyIm1B2r3_Xo5mihJ,FgaGCvoNBBdWwymzBVHLfY3XLZDy7LAB,1,0.012,3,0.151,3
6395,A4tGk3JnK8Dpw_5V8vr7P4V8acPdANxf,8gHH0kPVZHuvwVWqOJ74JIpE0ibcRy9a,2S02tdVNmcu1lV_ONeFdpWzXHIoqRN3E,1,1.125,1,0.151,1
6396,7LBXYsxH10mbrt9w8rx-IP-r4kkk56bg,5Xty8qSI5sCNs7Vp89p-bbWKo4fzCSpd,yFcpjWxAUMbEdRXaFBQKwSjBOpfNJNXc,1,0.407,2,0.151,2
6397,nAna3xfd0Whp8hgmO2bQJyZGNju7IgWV,nD-P2_m97VgyupM7DBelXZiu1eBp0qpv,XZOldH0aHgoRXU5S9E0UjvB_mjtc2CS3,1,0.499,1,0.151,1
